"fact_id","employeeid","jobid","attrition","businesstravel","dailyrate","hourlyrate","monthlyincome","monthlyrate","overtime","percentsalaryhike","performancerating","stockoptionlevel","totalworkingyears","yearsatcompany","yearsincurrentrole","yearssincelastpromotion","yearswithcurrmanager","environmentsatisfaction","jobsatisfaction","relationshipsatisfaction","distancefromhome","jobinvolvement","trainingtimelastyear","worklifebalance","numcompaniesworked"
1076,1076,28,False,"Travel_Rarely",1400,49,7260,21698,"No",11,3,0,37,6,4,0,2,4,4,1,7,1,3,2,4
1077,1077,21,False,"Travel_Frequently",1404,84,2157,18203,"No",15,3,1,3,3,1,0,2,3,4,2,20,3,5,3,1
1078,1078,9,False,"Travel_Rarely",1003,51,8346,20943,"No",19,3,1,6,5,2,0,2,1,3,3,5,3,3,3,1
1079,1079,10,False,"Travel_Rarely",1091,90,13964,17810,"Yes",12,3,0,25,7,1,0,7,3,3,4,1,2,2,3,7
1080,1080,11,False,"Non-Travel",489,67,2042,25043,"No",12,3,1,17,3,2,1,2,2,2,3,23,3,3,4,4
1081,1081,20,False,"Travel_Rarely",823,81,19392,22539,"No",13,3,0,21,16,12,6,14,1,3,4,6,2,2,3,7
1082,1082,7,False,"Travel_Rarely",726,93,6384,21143,"No",17,3,2,11,7,0,1,6,4,3,4,29,1,3,3,8
1083,1083,7,False,"Travel_Frequently",669,97,5343,25755,"No",20,4,0,14,13,9,4,9,4,1,3,1,2,3,3,0
1084,1084,20,False,"Travel_Rarely",1452,53,19926,17053,"No",15,3,0,21,5,4,4,4,3,2,2,11,3,5,3,3
1085,1085,7,False,"Non-Travel",1146,34,6667,16542,"No",18,3,1,9,5,1,1,2,3,4,2,15,3,6,3,5
1086,1086,3,True,"Travel_Rarely",1449,94,18824,2493,"Yes",16,3,0,26,24,10,1,11,1,2,1,2,1,2,3,2
1087,1087,26,False,"Travel_Rarely",1376,45,14852,13938,"No",13,3,1,22,17,13,15,2,3,3,3,2,3,3,4,6
1088,1088,26,False,"Travel_Frequently",394,92,16959,19494,"Yes",12,3,2,25,25,12,4,12,3,4,4,26,3,3,4,1
1089,1089,15,False,"Travel_Frequently",1395,54,5605,8504,"No",11,3,1,20,20,7,2,13,2,2,1,26,3,2,3,1
1090,1090,14,False,"Travel_Rarely",528,100,4323,7108,"No",17,3,0,6,5,4,1,4,3,3,2,8,3,2,1,1
1091,1091,21,False,"Travel_Rarely",541,62,2322,9518,"No",13,3,1,3,0,0,0,0,3,1,3,2,3,3,3,3
1092,1092,10,False,"Travel_Frequently",1234,41,11245,20689,"Yes",15,3,1,32,30,8,12,13,2,3,3,20,3,3,3,2
1093,1093,9,False,"Travel_Rarely",131,86,4538,6039,"Yes",12,3,0,4,3,2,0,2,3,1,4,2,3,3,3,0
1094,1094,1,False,"Travel_Rarely",1467,49,3420,21158,"No",13,3,0,6,5,2,1,3,4,2,3,20,3,3,2,1
1095,1095,23,False,"Non-Travel",587,57,9852,8935,"Yes",19,3,1,10,10,8,9,6,4,3,1,2,3,5,2,1
1096,1096,1,False,"Travel_Rarely",1328,76,2703,4956,"No",23,4,1,6,5,4,0,4,3,2,4,2,3,3,3,0
1097,1097,9,False,"Non-Travel",145,95,6347,24920,"No",12,3,1,19,18,7,0,13,4,3,1,1,3,3,3,0
1098,1098,23,False,"Travel_Frequently",994,37,8726,2975,"No",15,3,0,9,9,8,1,7,4,3,4,8,3,0,3,1
1099,1099,9,False,"Travel_Rarely",1179,73,7847,6069,"Yes",17,3,1,10,10,9,8,8,4,4,1,2,3,3,3,1
1100,1100,14,False,"Travel_Rarely",352,87,2804,15434,"No",11,3,0,1,1,0,0,0,4,2,4,6,2,3,3,1
1101,1101,13,False,"Travel_Rarely",216,84,4941,2819,"No",20,4,2,7,3,2,0,1,2,2,4,6,3,0,3,6
1102,1102,23,False,"Travel_Rarely",882,92,7823,6812,"No",13,3,1,12,10,9,0,8,4,4,2,3,3,2,3,6
1103,1103,4,False,"Travel_Rarely",1046,100,10496,2755,"No",15,3,0,20,4,3,1,3,4,4,4,10,2,2,3,6
1104,1104,28,False,"Travel_Rarely",1441,56,10739,13943,"No",11,3,1,22,10,7,0,8,3,3,3,17,3,2,3,8
1105,1105,23,True,"Travel_Rarely",1254,64,7314,14011,"No",21,4,3,14,8,7,0,7,3,2,3,10,3,2,3,5
1106,1106,1,False,"Travel_Rarely",482,90,2933,14908,"Yes",13,3,1,1,1,0,1,0,2,3,3,1,2,3,2,1
1107,1107,15,False,"Travel_Frequently",532,92,4556,12932,"No",11,3,1,19,5,4,0,2,1,3,2,29,3,3,3,2
1108,1108,9,False,"Travel_Frequently",467,55,4898,11827,"No",14,3,0,5,4,2,1,3,3,1,4,7,3,5,3,0
1109,1109,1,True,"Travel_Rarely",1097,96,2936,10826,"Yes",11,3,0,6,6,4,0,2,3,3,3,10,3,4,3,1
1110,1110,5,False,"Travel_Rarely",813,50,13269,21981,"No",15,3,3,19,14,11,1,11,4,1,3,17,2,3,3,5
1111,1111,1,False,"Travel_Frequently",921,66,2007,25265,"No",13,3,2,5,5,3,1,3,1,3,3,1,2,5,3,1
1112,1112,5,False,"Travel_Rarely",1018,39,11159,19373,"No",15,3,0,10,7,7,7,7,3,4,4,3,3,6,3,3
1113,1113,9,False,"Travel_Rarely",929,55,5396,21703,"No",12,3,0,10,10,7,0,8,4,4,4,10,3,2,2,1
1114,1114,21,False,"Travel_Rarely",1333,87,2220,18410,"Yes",19,3,1,1,1,1,0,0,3,3,4,10,3,2,3,1
1115,1115,9,True,"Non-Travel",1474,60,4707,23914,"No",12,3,0,6,4,2,1,2,4,3,4,11,4,2,3,8
1116,1116,28,False,"Travel_Rarely",607,66,10685,23457,"Yes",20,4,1,17,17,14,5,15,4,3,2,9,2,2,3,1
1117,1117,9,False,"Travel_Rarely",228,98,6502,22825,"No",14,3,1,7,5,4,0,1,3,4,2,6,3,5,4,4
1118,1118,7,False,"Travel_Rarely",622,81,4089,5718,"No",13,3,2,10,10,2,2,2,3,4,2,2,3,4,3,1
1119,1119,23,False,"Travel_Frequently",809,77,9208,6645,"No",11,3,0,16,2,2,2,1,3,4,4,12,3,3,3,4
1120,1120,1,False,"Travel_Rarely",486,86,3517,22490,"No",17,3,0,5,3,2,0,2,2,3,1,8,4,0,3,7
1121,1121,9,False,"Non-Travel",267,56,6230,13430,"No",14,3,0,16,14,3,1,10,4,4,4,10,3,3,3,7
1122,1122,21,False,"Travel_Rarely",1167,30,2966,21378,"No",18,3,0,5,4,2,0,0,4,3,4,5,2,2,3,0
1123,1123,1,True,"Travel_Frequently",1076,70,3348,3164,"Yes",11,3,0,10,10,8,9,7,1,1,1,3,3,3,3,1
1124,1124,4,False,"Travel_Rarely",921,96,7879,14810,"Yes",19,3,1,9,8,7,6,7,3,4,2,2,4,2,3,1
1125,1125,1,False,"Travel_Rarely",252,95,2274,6153,"No",14,3,0,1,1,0,0,0,2,3,4,2,2,3,3,1
1126,1126,13,False,"Travel_Rarely",470,84,5957,23687,"No",13,3,1,13,11,9,5,9,4,1,2,2,2,3,3,6
1127,1127,9,False,"Travel_Rarely",1356,57,4950,20623,"No",14,3,0,5,4,3,1,1,3,4,2,10,3,4,3,0
1128,1128,13,True,"Travel_Rarely",556,50,5916,15497,"Yes",13,3,0,8,1,0,0,1,2,3,1,23,2,1,3,3
1129,1129,11,False,"Non-Travel",248,42,3633,14039,"Yes",15,3,1,9,9,8,0,8,4,1,3,23,3,2,3,1
1130,1130,11,False,"Travel_Rarely",1300,79,4558,13535,"No",12,3,1,10,10,0,1,8,3,1,4,17,3,2,3,1
1131,1131,18,False,"Travel_Rarely",267,79,2028,13637,"No",18,3,3,14,14,11,2,13,2,2,4,21,4,6,3,1
1132,1132,11,False,"Travel_Frequently",430,80,5309,21146,"No",15,3,2,10,10,8,4,7,1,4,4,24,3,2,3,1
1133,1133,9,False,"Travel_Rarely",1443,89,5380,20328,"No",16,3,1,6,0,0,0,0,4,1,3,11,2,3,3,4
1134,1134,15,False,"Travel_Frequently",1200,75,5467,13953,"Yes",14,3,2,12,6,2,3,3,4,4,1,22,3,4,2,3
1135,1135,9,False,"Non-Travel",845,45,6653,15276,"No",15,3,0,7,1,0,0,0,4,4,2,1,3,6,3,4
1136,1136,23,True,"Travel_Rarely",669,64,9619,13596,"No",16,3,0,9,9,8,4,7,3,4,4,9,2,3,3,1
1137,1137,28,False,"Travel_Frequently",966,53,10502,9659,"No",17,3,1,33,5,4,1,4,4,3,1,1,3,2,1,7
1138,1138,7,False,"Travel_Rarely",441,39,9715,7288,"No",13,3,1,9,7,7,0,7,3,1,3,8,1,3,3,3
1139,1139,1,True,"Travel_Frequently",1256,48,2853,4223,"Yes",11,3,1,1,0,0,0,0,3,4,2,3,2,5,3,0
1140,1140,11,False,"Travel_Rarely",153,49,4193,12682,"Yes",12,3,0,10,9,5,0,8,4,3,4,15,2,3,3,0
1141,1141,1,False,"Travel_Frequently",585,56,3433,17360,"No",13,3,1,10,5,2,1,3,1,3,1,10,3,3,2,6
1142,1142,25,False,"Travel_Rarely",1136,81,14732,12414,"No",13,3,2,31,7,7,0,0,2,4,4,1,4,4,4,2
1143,1143,9,True,"Travel_Rarely",964,34,6735,12147,"No",15,3,0,10,0,0,0,0,1,2,2,1,1,2,3,6
1144,1144,1,False,"Travel_Rarely",894,99,2279,11781,"No",16,3,0,7,7,7,0,3,4,2,4,9,3,2,2,1
1145,1145,21,False,"Travel_Rarely",1454,65,3294,13137,"Yes",18,3,0,3,3,2,1,2,4,4,1,2,2,3,2,1
1146,1146,1,True,"Travel_Frequently",342,57,2042,15346,"Yes",14,3,1,6,3,2,1,2,1,1,2,2,3,2,3,6
1147,1147,18,False,"Travel_Frequently",791,44,2154,6842,"Yes",11,3,0,5,4,2,0,2,4,3,3,1,3,2,2,0
1148,1148,9,False,"Travel_Rarely",1079,86,6583,20115,"Yes",11,3,1,8,5,2,1,4,3,4,4,10,3,2,3,2
1149,1149,13,False,"Non-Travel",1002,92,6804,23793,"Yes",15,3,2,7,7,7,1,7,4,4,1,18,3,0,3,1
1150,1150,30,False,"Travel_Frequently",602,37,5743,10503,"Yes",11,3,0,14,10,7,0,2,1,4,3,1,3,3,3,4
1151,1151,9,False,"Travel_Rarely",884,73,6815,21447,"No",13,3,0,15,1,0,0,0,2,3,1,1,3,5,3,6
1152,1152,18,True,"Non-Travel",247,80,1904,13556,"No",12,3,0,0,0,0,0,0,3,3,4,8,3,0,3,1
1153,1153,13,False,"Travel_Rarely",1485,87,4810,26314,"No",14,3,1,19,10,7,0,8,3,3,3,18,3,5,2,2
1154,1154,4,False,"Travel_Rarely",334,83,9439,23402,"Yes",16,3,1,12,5,3,1,4,3,4,2,24,4,2,1,3
1155,1155,1,True,"Travel_Rarely",992,85,2058,19757,"No",14,3,0,7,6,2,1,5,3,3,4,1,3,1,2,0
1156,1156,24,False,"Travel_Rarely",809,36,15379,22384,"No",14,3,0,23,8,7,0,0,3,3,1,1,3,2,3,4
1157,1157,9,False,"Travel_Rarely",702,59,8686,12930,"No",22,4,0,12,8,3,0,7,1,4,3,1,2,2,4,4
1158,1158,22,False,"Travel_Rarely",715,69,13726,21829,"Yes",13,3,0,30,5,3,4,3,3,4,1,2,2,4,3,3
1159,1159,15,False,"Non-Travel",573,79,5329,15717,"Yes",12,3,3,17,13,11,1,9,2,4,4,6,1,3,3,7
1160,1160,15,False,"Travel_Rarely",674,47,4285,3031,"No",17,3,0,10,10,8,3,7,1,4,1,13,3,2,3,1
1161,1161,24,False,"Non-Travel",495,37,17861,26582,"Yes",13,3,0,21,20,8,2,10,3,3,4,2,3,3,2,0
1162,1162,23,True,"Travel_Rarely",1204,86,9582,10333,"Yes",22,4,0,9,8,7,4,7,4,1,1,4,3,2,3,0
1163,1163,7,False,"Travel_Rarely",688,82,5745,18899,"No",14,3,1,10,2,2,1,2,4,4,2,23,3,2,3,9
1164,1164,18,False,"Non-Travel",1313,59,2008,20439,"No",12,3,3,1,1,1,0,0,2,3,3,1,2,2,2,1
1165,1165,7,False,"Travel_Rarely",170,78,5033,9364,"No",15,3,1,10,2,0,2,2,2,1,4,1,4,5,3,2
1166,1166,9,False,"Travel_Frequently",1018,66,4103,4297,"No",17,3,1,10,9,3,1,7,3,1,4,1,3,2,3,0
1167,1167,13,False,"Travel_Frequently",1379,64,5067,6759,"Yes",19,3,0,20,19,10,2,7,3,3,3,16,4,3,4,1
1168,1168,21,False,"Non-Travel",862,76,2827,14947,"No",12,3,3,1,1,0,0,0,3,1,3,2,3,3,3,1
1169,1169,20,False,"Travel_Rarely",699,65,19999,5678,"No",14,3,1,34,33,18,11,9,3,3,1,1,2,5,3,0
1170,1170,18,False,"Non-Travel",1109,69,4025,11135,"No",12,3,0,10,8,7,7,7,4,3,2,29,3,2,3,9
1171,1171,18,False,"Travel_Rarely",167,46,4766,9051,"Yes",11,3,1,6,1,0,0,0,2,4,1,12,3,4,3,3
1172,1172,18,False,"Travel_Rarely",921,38,3833,24375,"No",21,4,2,7,2,2,0,2,4,3,3,1,1,2,3,3
1173,1173,1,False,"Non-Travel",343,52,2438,24978,"No",13,3,0,7,3,2,1,2,1,3,3,9,3,2,2,4
1174,1174,3,False,"Travel_Rarely",264,59,19331,19519,"Yes",16,3,1,27,1,0,0,0,3,3,3,9,3,2,3,4
1175,1175,9,False,"Travel_Rarely",392,93,5505,3921,"No",14,3,2,6,6,2,0,4,4,4,3,2,3,5,3,1
1176,1176,18,False,"Non-Travel",300,61,2314,9148,"No",12,3,1,4,3,0,0,2,4,4,2,1,3,2,3,0
1177,1177,7,False,"Travel_Rarely",277,97,4240,13119,"No",13,3,0,19,2,2,2,2,1,3,4,6,2,0,3,2
1178,1178,8,False,"Non-Travel",1420,32,18844,21922,"No",21,4,1,30,3,2,2,2,3,4,4,2,2,3,3,9
1179,1179,18,False,"Non-Travel",1413,84,3500,25470,"No",14,3,0,7,6,5,1,3,3,3,1,5,4,2,1,0
1180,1180,18,False,"Travel_Rarely",882,67,3669,9075,"No",11,3,3,7,3,2,1,2,4,4,3,19,3,6,2,3
1181,1181,25,False,"Travel_Rarely",447,39,16598,19764,"No",12,3,0,35,9,8,8,8,4,2,2,2,4,2,2,4
1182,1182,21,False,"Travel_Rarely",1291,98,2534,6527,"No",14,3,1,5,1,0,0,0,3,4,2,11,4,4,3,8
1183,1183,7,False,"Travel_Rarely",1128,95,5538,5696,"No",18,3,2,10,0,0,0,0,2,1,3,13,4,2,2,5
1184,1184,1,False,"Travel_Rarely",310,79,3505,19630,"No",18,3,0,2,2,2,0,2,1,3,4,10,4,3,3,1
1185,1185,18,False,"Travel_Rarely",401,86,3294,3708,"No",17,3,1,7,5,4,0,2,4,2,1,1,2,2,2,5
1186,1186,1,False,"Travel_Frequently",1131,77,4774,23844,"No",19,3,1,8,7,6,7,3,4,1,4,15,2,2,2,0
1187,1187,28,False,"Travel_Frequently",945,82,10880,5083,"Yes",13,3,0,21,21,6,2,8,4,1,3,22,3,2,3,1
1188,1188,18,True,"Travel_Rarely",329,51,2408,7324,"Yes",17,3,3,1,1,1,0,0,3,2,3,24,3,3,3,1
1189,1189,9,False,"Travel_Rarely",810,57,4851,15678,"No",22,4,1,4,3,2,1,2,4,2,3,8,4,4,3,0
1190,1190,1,False,"Travel_Rarely",266,40,2096,18830,"No",18,3,0,2,2,2,2,1,4,2,4,1,3,3,2,1
1191,1191,9,True,"Travel_Rarely",542,71,4559,24788,"Yes",11,3,1,4,2,2,2,2,2,3,3,20,1,2,3,3
1192,1192,21,True,"Travel_Rarely",500,49,2044,22052,"No",13,3,0,2,2,2,0,2,3,3,4,2,2,3,2,1
1193,1193,15,False,"Travel_Rarely",557,35,5410,11189,"Yes",17,3,1,9,4,3,1,2,4,1,3,18,3,3,2,6
1194,1194,23,False,"Travel_Rarely",971,64,7083,12288,"Yes",14,3,0,10,10,9,8,6,4,3,4,1,2,3,3,1
1195,1195,23,False,"Non-Travel",1398,69,8412,2890,"No",11,3,0,10,9,8,7,8,3,1,3,22,3,3,3,0
1196,1196,18,False,"Travel_Rarely",267,49,2837,15919,"No",13,3,0,6,6,2,4,1,3,2,3,29,2,3,3,1
1197,1197,1,True,"Travel_Frequently",807,38,2437,15587,"Yes",16,3,1,6,1,0,0,0,3,3,4,17,2,4,3,9
1198,1198,15,False,"Travel_Rarely",916,82,6545,23016,"Yes",13,3,0,10,3,2,0,2,4,1,3,17,4,1,3,3
1199,1199,1,True,"Travel_Frequently",464,40,2285,3427,"Yes",23,4,0,3,1,0,0,0,3,4,3,4,3,4,3,9
1200,1200,9,False,"Travel_Rarely",217,43,5487,10410,"No",14,3,0,10,10,4,0,9,2,3,2,10,3,2,2,1
1201,1201,4,False,"Travel_Rarely",1180,84,8633,13084,"No",23,4,0,25,17,14,12,11,1,3,2,25,3,3,3,2
1202,1202,18,True,"Travel_Rarely",230,54,1420,25233,"No",13,3,0,0,0,0,0,0,3,3,3,3,3,2,3,1
1203,1203,18,True,"Travel_Rarely",1320,93,3989,20586,"Yes",11,3,0,5,5,4,1,2,4,3,1,8,2,2,3,1
1204,1204,1,False,"Travel_Rarely",581,62,4401,17616,"No",16,3,1,5,5,3,0,4,3,3,4,9,4,1,3,1
1205,1205,1,True,"Non-Travel",504,96,1859,6148,"Yes",25,4,0,1,1,1,0,0,1,2,2,10,2,2,4,1
1206,1206,13,False,"Travel_Frequently",711,81,5042,3140,"No",13,3,0,10,9,2,3,8,1,3,4,4,3,2,1,0
1207,1207,18,False,"Travel_Rarely",1171,46,2213,22495,"Yes",13,3,1,10,7,7,1,7,4,3,3,10,4,3,3,3
1208,1208,7,False,"Non-Travel",1040,100,5163,15850,"No",14,3,1,17,1,0,0,0,3,4,4,2,2,2,4,5
1209,1209,21,True,"Travel_Frequently",544,70,1569,18420,"Yes",12,3,0,0,0,0,0,0,2,4,3,3,3,2,4,1
1210,1210,18,False,"Travel_Frequently",1474,97,2093,9260,"No",17,3,1,8,2,2,2,0,2,3,4,5,3,4,3,4
1211,1211,15,False,"Travel_Frequently",1125,48,5003,5771,"No",21,4,0,10,10,8,8,7,4,1,2,1,1,6,3,1
1212,1212,9,False,"Travel_Rarely",810,92,6799,22128,"No",21,4,2,10,10,8,4,8,2,3,3,8,4,5,3,1
1213,1213,18,True,"Travel_Frequently",523,94,3722,21081,"Yes",13,3,1,7,2,2,2,2,2,4,3,2,3,2,1,6
1214,1214,17,False,"Travel_Frequently",636,35,18665,25594,"Yes",11,3,0,22,3,2,1,2,3,1,4,10,3,4,3,9
1215,1215,11,False,"Travel_Frequently",135,46,4444,22534,"No",13,3,2,15,11,8,5,10,3,2,3,19,3,2,4,4
1216,1216,21,True,"Travel_Rarely",867,36,2413,18798,"Yes",18,3,3,1,1,0,0,0,3,2,3,19,2,2,3,1
1217,1217,27,False,"Travel_Rarely",174,56,13120,11879,"No",17,3,1,22,9,8,2,3,4,2,2,8,2,3,3,6
1218,1218,18,False,"Travel_Rarely",977,57,3977,7298,"Yes",19,3,1,7,2,2,0,2,4,3,3,2,3,2,2,6
1219,1219,7,True,"Travel_Rarely",261,66,8926,10842,"No",22,4,1,13,9,7,3,7,4,2,4,21,3,2,4,4
1220,1220,13,True,"Travel_Rarely",330,98,6179,21057,"Yes",15,3,2,10,10,2,6,7,4,3,4,22,3,3,2,1
1221,1221,9,False,"Non-Travel",1229,84,5079,25952,"No",13,3,2,12,7,7,0,7,1,4,4,8,3,3,3,4
1222,1222,1,False,"Travel_Rarely",1181,82,2044,5531,"No",11,3,1,5,5,3,0,3,3,4,3,1,3,6,4,1
1223,1223,9,False,"Travel_Rarely",511,89,6500,26997,"No",14,3,0,9,8,7,0,7,1,3,2,2,4,5,2,0
1224,1224,9,True,"Travel_Rarely",249,76,6172,20739,"Yes",18,3,0,12,7,7,7,7,2,3,2,6,1,3,2,4
1225,1225,18,True,"Travel_Frequently",307,71,3479,11652,"No",11,3,0,6,5,4,1,4,3,2,2,29,2,2,4,0
1226,1226,23,False,"Travel_Rarely",415,79,10798,5268,"No",13,3,1,18,1,0,0,0,3,4,3,25,2,5,3,5
1227,1227,14,False,"Travel_Rarely",1278,77,2342,8635,"No",21,4,0,6,5,4,0,3,1,1,3,8,2,3,3,0
1228,1228,15,False,"Travel_Rarely",857,59,3660,7909,"No",13,3,0,10,8,7,1,7,3,3,4,10,3,4,4,3
1229,1229,15,False,"Travel_Rarely",1003,74,4615,21029,"Yes",23,4,3,19,16,13,1,7,4,1,1,8,2,2,3,8
1230,1230,13,False,"Travel_Rarely",167,32,5121,4187,"No",14,3,1,7,0,0,0,0,2,1,3,8,3,3,3,3
1231,1231,18,False,"Travel_Rarely",1099,82,3838,8192,"No",11,3,0,8,5,4,0,2,1,2,4,4,2,5,3,8
1232,1232,16,False,"Travel_Rarely",1354,45,11631,5615,"No",12,3,0,14,11,10,5,8,3,1,4,5,2,6,3,2
1233,1233,23,False,"Travel_Frequently",541,48,9699,7246,"No",11,3,1,16,13,9,1,12,1,4,1,3,2,2,3,4
1234,1234,1,False,"Travel_Rarely",1145,75,3346,11873,"Yes",20,4,1,9,1,0,0,0,2,2,2,9,2,3,2,4
1235,1235,9,False,"Travel_Rarely",444,92,5677,4258,"No",14,3,1,15,11,8,5,10,2,2,3,2,3,4,3,3
1236,1236,12,False,"Non-Travel",142,30,17328,13871,"Yes",12,3,0,23,5,3,4,4,4,4,3,26,4,3,3,2
1237,1237,9,False,"Travel_Rarely",1321,86,4440,7636,"No",15,3,2,16,15,13,5,8,4,2,1,1,3,3,3,0
1238,1238,4,False,"Travel_Frequently",638,40,10673,3142,"Yes",13,3,1,21,10,9,9,5,3,1,3,1,2,5,2,2
1239,1239,1,False,"Travel_Frequently",160,71,2083,22653,"No",20,4,1,1,1,0,0,0,3,3,3,3,3,2,3,1
1240,1240,14,False,"Travel_Rarely",1169,63,4936,23965,"No",13,3,1,6,5,1,0,4,2,4,4,8,2,6,3,1
1241,1241,9,False,"Travel_Rarely",735,75,8103,16495,"Yes",12,3,0,9,4,2,0,1,4,4,3,3,2,3,2,3
1242,1242,7,False,"Travel_Rarely",827,33,7625,19383,"No",13,3,0,10,9,7,1,8,2,4,3,1,4,4,2,0
1243,1243,21,True,"Travel_Frequently",638,33,1790,26956,"No",19,3,1,1,1,0,1,0,4,1,1,9,3,3,2,1
1244,1244,3,False,"Travel_Rarely",265,90,18303,7770,"No",13,3,0,21,1,0,0,0,4,3,2,5,3,3,4,6
1245,1245,9,False,"Travel_Rarely",1246,77,8620,23757,"No",14,3,2,10,10,7,0,4,3,3,3,19,2,3,3,1
1246,1246,1,True,"Travel_Rarely",1092,36,4787,26124,"Yes",14,3,3,4,2,2,2,2,1,4,2,1,3,3,4,9
1247,1247,18,False,"Travel_Frequently",1490,42,1702,12106,"Yes",23,4,1,1,1,0,0,0,4,4,3,2,3,3,3,1
1248,1248,21,False,"Travel_Rarely",413,57,2983,18398,"No",14,3,0,4,3,2,1,2,4,2,1,7,3,3,3,0
1249,1249,28,False,"Travel_Frequently",1091,65,10976,15813,"No",18,3,1,23,3,2,1,2,4,2,2,2,3,4,3,3
1250,1250,9,False,"Non-Travel",301,88,5406,10436,"No",24,4,1,15,15,12,11,11,4,4,1,15,1,4,2,1
1251,1251,13,False,"Travel_Rarely",1206,41,4377,24117,"No",15,3,2,5,4,2,3,2,4,3,2,17,2,6,3,1
1252,1252,1,False,"Non-Travel",715,41,4258,26589,"No",18,3,1,5,4,3,1,2,4,4,1,19,3,3,3,0
1253,1253,9,False,"Travel_Rarely",501,99,5304,25275,"No",23,4,1,10,8,7,7,7,3,4,4,27,3,2,2,7
1254,1254,1,False,"Travel_Rarely",852,82,3419,13072,"Yes",14,3,1,6,1,1,0,0,2,1,4,5,2,3,4,9
1255,1255,23,False,"Travel_Rarely",658,67,9705,20652,"No",12,3,1,11,1,0,0,0,1,2,2,10,2,2,2,2
1256,1256,15,False,"Travel_Rarely",665,41,4809,12482,"No",14,3,0,16,16,13,2,10,1,3,3,6,3,3,3,1
1257,1257,23,False,"Travel_Rarely",1288,33,9250,17799,"No",12,3,1,9,4,2,1,3,3,2,2,29,3,3,3,3
1258,1258,8,False,"Travel_Rarely",206,99,19717,4022,"No",14,3,0,36,7,3,7,7,4,2,1,8,3,4,3,6
1259,1259,1,False,"Travel_Rarely",1258,40,2506,13301,"No",13,3,0,7,2,2,2,2,4,3,3,1,4,0,3,3
1260,1260,3,True,"Travel_Rarely",266,57,19845,25846,"No",15,3,1,33,32,14,6,9,1,4,4,2,1,3,3,1
1261,1261,28,False,"Travel_Frequently",1082,83,10820,11535,"No",11,3,1,18,8,7,0,1,3,1,3,27,3,1,3,8
1262,1262,1,True,"Travel_Rarely",1017,55,2313,2993,"Yes",20,4,0,5,2,2,2,2,1,2,2,25,2,0,3,4
1263,1263,7,False,"Travel_Rarely",657,66,4335,25549,"No",12,3,1,11,8,7,1,1,2,3,1,27,3,3,2,4
1264,1264,1,False,"Travel_Rarely",571,82,2782,19905,"Yes",13,3,2,6,5,3,4,3,4,1,2,10,3,3,2,0
1265,1265,13,False,"Travel_Rarely",580,39,4877,20460,"No",21,4,1,6,5,3,0,0,2,1,2,27,1,5,2,0
1266,1266,23,False,"Travel_Frequently",1125,68,9637,8277,"No",14,3,2,9,3,2,2,2,1,1,4,7,3,3,3,2
1267,1267,24,False,"Non-Travel",881,98,17924,4544,"No",11,3,1,31,31,6,14,7,1,1,4,2,3,3,3,1
1268,1268,9,False,"Travel_Rarely",141,98,4194,14363,"Yes",18,3,0,5,5,3,0,3,3,1,4,3,3,3,3,1
1269,1269,1,False,"Travel_Rarely",590,91,2109,10007,"No",13,3,1,1,1,0,0,0,4,1,3,4,2,2,3,1
1270,1270,21,True,"Travel_Rarely",1448,62,3202,21972,"Yes",16,3,0,6,5,3,1,4,1,2,2,1,3,4,3,1
1271,1271,7,False,"Non-Travel",509,62,6811,2112,"Yes",17,3,0,10,8,7,0,7,1,3,1,2,2,3,3,2
1272,1272,1,False,"Travel_Rarely",661,61,2559,7508,"Yes",13,3,0,8,8,7,7,1,2,1,4,9,3,0,3,1
1273,1273,11,False,"Non-Travel",439,70,6782,8770,"No",15,3,0,9,5,4,0,3,3,2,3,9,3,2,2,9
1274,1274,13,False,"Travel_Rarely",498,93,6725,13554,"No",12,3,1,8,8,7,6,3,3,1,3,3,3,2,4,1
1275,1275,22,False,"Travel_Rarely",1369,68,13402,18235,"Yes",12,3,1,33,19,16,15,9,4,2,1,23,3,0,3,4
1276,1276,13,False,"Non-Travel",673,96,4011,8232,"No",18,3,1,5,4,2,1,3,1,3,4,11,4,5,2,0
1277,1277,1,False,"Travel_Rarely",598,91,2451,22376,"No",18,3,2,5,1,0,0,0,3,3,1,9,4,2,2,6
1278,1278,23,True,"Travel_Rarely",1079,70,8161,19002,"No",13,3,3,10,1,0,0,0,1,3,1,16,3,2,3,2
1279,1279,13,False,"Travel_Frequently",688,97,5131,9192,"No",13,3,3,18,4,2,0,2,4,2,2,4,3,3,3,7
1280,1280,1,False,"Travel_Rarely",1214,30,2859,26278,"No",18,3,0,6,6,4,0,4,2,3,1,1,2,3,3,1
1281,1281,13,False,"Travel_Rarely",446,65,6447,15701,"No",12,3,1,8,6,5,4,3,2,2,2,1,3,2,2,6
1282,1282,18,True,"Travel_Rarely",318,77,2119,4759,"Yes",11,3,0,7,7,7,0,7,2,1,4,8,1,4,2,1
1283,1283,1,True,"Travel_Frequently",1125,72,3919,4681,"Yes",22,4,0,10,10,2,6,7,2,1,2,16,1,5,3,1
1284,1284,1,False,"Travel_Frequently",702,100,2553,8306,"No",16,3,0,6,5,2,1,3,3,4,3,16,2,3,3,1
1285,1285,7,False,"Travel_Rarely",1463,64,5582,14408,"No",21,4,1,10,9,0,7,8,2,4,2,23,2,2,3,0
